ruta_web,error_cuantia_proceso,error_cuantia_contrato,cuantia_contrato_real,error_adicion,valor_adicion_real,cuantia_proceso_real,proceso,uid
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8660031,0,0,,0,,,consultoria,18-4-8660031-7977144
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8676122,0,0,,0,,,consultoria,18-4-8676122-8913661
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4908227,0,0,,1,4000000,,consultoria,16-12-4908227-4501437
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8673570,0,0,,1,,,consultoria,18-4-8673570-7918716
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9320521,0,0,,0,,,consultoria,19-4-9320521-8482056
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10391293,,,,,,,consultoria,20-4-10391293-9516353
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4542971,0,1,32654502,0,,,consultoria,15-12-4542971-4180631
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8249321,1,0,,0,,1330000,consultoria,18-4-8249321-7503277
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2847304,0,0,,0,,,consultoria,14-4-2847304-2666737
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8806708,1,1,2600000,0,,2600000,consultoria,18-4-8806708-8008788
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4055937,0,0,,0,,,consultoria,15-4-4055937-3755669
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5461903,0,0,,1,1190983863,,consultoria,16-4-5461903-5404213
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4730263,1,1,20023200,0,,37080000,consultoria,16-12-4730263-4346293
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6725222,1,0,,0,,22550724,consultoria,17-12-6725222-6115587
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7880645,1,0,,0,,13898752,consultoria,18-12-7880645-7156060
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10045887,1,0,,0,,10303475,consultoria,19-12-10045887-9169525
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5307791,0,1,435000,0,,,consultoria,16-4-5307791-4842100
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9389297,1,0,,0,,516000,consultoria,19-12-9389297-8544446
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9669247,1,1,"541035,00",0,,"541035,00",consultoria,19-4-9669247-8800578
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6674397,0,1,1206000,0,,,consultoria,17-13-6674397-6096119
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-5425891,0,1,362500,0,,,consultoria,16-13-5425891-4982383
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-6928724,0,1,426944695,0,,,consultoria,17-11-6928724-6488007
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7706445,0,1,850651,0,,,consultoria,18-4-7706445-7014564
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7304843,0,0,,0,,,consultoria,17-12-7304843-6634386
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9342593,0,0,,0,,,consultoria,19-4-9342593-8502562
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5449729,0,0,,0,,,consultoria,16-12-5449729-4970061
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7309123,0,0,,0,,,consultoria,17-12-7309123-6638785
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3443677,0,0,,0,,,consultoria,15-4-3443677-3248580
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3927600,0,0,,0,,,consultoria,15-12-3927600-3651518
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7027346,0,0,,0,,,consultoria,17-4-7027346-6383735
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4126856,0,0,,1,3343333,,consultoria,15-12-4126856-3814796
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3616624,0,0,,1,100000000,,consultoria,15-12-3616624-3395676
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7176420,0,0,,0,,,consultoria,17-12-7176420-6520520
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6678789,1,0,,0,,5538600,consultoria,17-12-6678789-6071847
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8911164,1,0,,0,,4514125,consultoria,19-12-8911164-8121733
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7537751,0,1,32550000,0,,,consultoria,18-12-7537751-6849829
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4814498,1,0,,0,,1187840,consultoria,16-4-4814498-4418844
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4719545,1,0,,0,,1187840,consultoria,16-4-4719545-4336567
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4740495,0,1,816526415,0,,,consultoria,16-4-4740495-4354317
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-4876523,0,1,25000000,0,,,consultoria,16-13-4876523-4853591
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3341339,0,1,354330400,0,,,consultoria,15-4-3341339-3148424
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-7211964,0,1,34153000,0,,,consultoria,17-13-7211964-6626438
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5266764,1,0,,0,,45000000,consultoria,16-12-5266764-4805129
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3570230,0,0,,0,,,consultoria,15-4-3570230-3360167
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5072380,0,0,,1,3391059,,consultoria,16-4-5072380-4638804
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2502340,0,0,,1,40831866,,consultoria,14-12-2502340-2351055
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4690281,0,1,95395291,0,,,consultoria,16-4-4690281-4313309
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9821949,0,0,,0,,,consultoria,19-4-9821949-8951706
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9441879,0,0,,0,,,consultoria,19-12-9441879-8593464
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2882607,1,0,,0,,6649600,consultoria,14-12-2882607-2700870
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5033211,0,1,14400000,0,,,consultoria,16-12-5033211-4605111
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7169249,0,0,,0,,,consultoria,17-12-7169249-6513013
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9184074,0,0,,0,,,consultoria,19-12-9184074-8356478
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-9869906,0,0,,0,,,consultoria,19-13-9869906-9019315
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-150288,0,0,,0,,,consultoria,15-1-150288-4379171
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10313639,0,0,,0,,,consultoria,20-12-10313639-9466666
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6714917,0,0,,0,,,consultoria,17-12-6714917-6105623
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4662376,0,0,,0,,,consultoria,16-12-4662376-4289170
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6555039,0,0,,0,,,consultoria,17-12-6555039-5959454
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7245271,0,0,,0,,,consultoria,17-4-7245271-6582955
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6064205,0,0,,0,,,consultoria,17-4-6064205-5521533
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-7956563,0,0,,1,10000000,,consultoria,18-13-7956563-7239126
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5550642,0,0,,0,,,consultoria,16-4-5550642-5059809
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4351984,0,0,,1,26725000,,consultoria,15-4-4351984-4006771
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5807602,0,1,333439634,0,,,consultoria,16-4-5807602-5285048
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3122951,0,0,,0,,,consultoria,14-12-3122951-2927549
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6368387,0,0,,0,,,consultoria,17-4-6368387-5791663
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8805043,1,0,,0,,451010,consultoria,18-4-8805043-8018028
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6671754,1,0,,0,,277270,consultoria,17-4-6671754-6065039
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3567497,0,0,,0,,,consultoria,15-4-3567497-3358213
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8148278,0,0,,0,,,consultoria,18-4-8148278-7405936
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3855629,0,0,,0,,,consultoria,15-4-3855629-3593011
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2655741,0,0,,0,,,consultoria,14-4-2655741-2486483
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3534030,0,0,,0,,,consultoria,15-4-3534030-3331630
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2655831,0,0,,0,,,consultoria,14-4-2655831-2486568
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4266474,0,0,,0,,,consultoria,15-4-4266474-3934724
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2655718,0,0,,0,,,consultoria,14-4-2655718-2486460
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2694471,0,0,,0,,,consultoria,14-4-2694471-2521398
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3565033,0,0,,0,,,consultoria,15-4-3565033-3356465
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2656664,0,0,,0,,,consultoria,14-4-2656664-2487298
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7861429,0,0,,1,8819200,,consultoria,18-12-7861429-7137002
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4263863,0,0,,0,,,consultoria,15-4-4263863-3932344
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2936397,0,0,,0,,,consultoria,14-4-2936397-2752340
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3677855,0,0,,0,,,consultoria,15-4-3677855-3453342
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3488086,0,0,,0,,,consultoria,15-4-3488086-3290950
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2967995,0,0,,0,,,consultoria,14-12-2967995-2781210
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8152056,0,0,,0,,,consultoria,18-13-8152056-7428091
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9518058,0,0,,1,2400000,,consultoria,19-4-9518058-8662738
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8612777,0,0,,0,,,consultoria,18-4-8612777-7836042
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7276357,0,0,,0,,,consultoria,17-12-7276357-6609502
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5302963,0,0,,0,,,consultoria,16-4-5302963-4837424
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9918304,0,1,700400,0,,,consultoria,19-4-9918304-9044689
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2821271,0,1,4810000,0,,,consultoria,14-4-2821271-2641651
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5327204,0,1,2800000,0,,,consultoria,16-12-5327204-4862854
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8135616,0,0,,0,,,consultoria,18-4-8135616-7393926
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9987188,1,0,,0,,402,consultoria,19-4-9987188-9113023
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6033495,0,1,31968567,0,,,consultoria,17-12-6033495-5494256
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10031223,0,0,,0,,,consultoria,19-12-10031223-9155337
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4447459,0,0,,0,,,consultoria,15-12-4447459-4085678
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10208274,0,0,,0,,,consultoria,19-4-10208274-9330769
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-15-5611356,0,0,,,,,consultoria,16-15-5611356-5235235
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6974233,0,1,60288374,0,,,consultoria,17-4-6974233-6339217
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3760120,0,0,,0,,,consultoria,15-4-3760120-3513318
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-9-386964,0,1,3238693800,0,,,consultoria,14-9-386964-2810170
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10196163,1,0,,0,,1288676,consultoria,19-4-10196163-9318396
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9964379,1,0,,0,,18032,consultoria,19-12-9964379-9089566
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5963977,0,1,6583348,0,,,consultoria,16-4-5963977-5425974
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5093794,0,1,380000000,0,,,consultoria,16-4-5093794-5792988
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7615333,0,1,7986966,0,,,consultoria,18-4-7615333-6919694
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8420561,0,1,66318468,0,,,consultoria,18-4-8420561-7660294
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6914571,0,1,155000000,0,,,consultoria,17-4-6914571-6326321
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7886749,0,1,16794886,0,,,consultoria,18-4-7886749-7161837
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8680219,0,0,,0,,,consultoria,18-4-8680219-7914046
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8680209,0,0,,0,,,consultoria,18-4-8680209-7909921
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8693521,0,0,,0,,,consultoria,18-4-8693521-8852331
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10505319,0,0,,0,,,consultoria,20-12-10505319-9626324
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8670071,0,0,,1,14993112,,consultoria,18-4-8670071-7896946
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8654956,0,0,,0,,,consultoria,18-4-8690724-7972470
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5186843,0,1,70000000,0,,,consultoria,16-4-5186843-4739317
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4111509,0,0,,0,,,consultoria,15-12-4111509-4203574
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4814757,0,0,,0,,,consultoria,16-4-4814757-4494389
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7052976,0,0,,1,5074587,,consultoria,17-12-7052976-6406693
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9437992,0,0,,1,14830023,,consultoria,19-12-9437992-8589423
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4878257,0,1,36000000,0,,,consultoria,16-12-4878257-4473797
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6725159,0,0,,0,,,consultoria,17-12-6725159-6115537
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6762082,0,0,,0,,,consultoria,17-12-6762082-6150025
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9135930,0,1,440000,0,,,consultoria,19-4-9135930-8357943
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2823268,0,1,6548052,0,,,consultoria,14-12-2823268-2643736
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125820,0,0,,1,94631061,,consultoria,14-1-125820-2972688
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5049985,0,0,,0,,,consultoria,16-4-5049985-4618516
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8699873,1,0,,0,,122,consultoria,18-4-8699873-7956392
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4187547,0,0,,0,,,consultoria,15-12-4187547-3867916
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5867411,0,0,,0,,,consultoria,16-4-5867411-5338186
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5961363,0,0,,0,,,consultoria,16-4-5961363-5423120
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-149932,0,0,,1,810395079,,consultoria,15-1-149932-4187675
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9746078,0,0,,0,,,consultoria,19-12-9746078-8883838
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4899318,0,0,,0,,,consultoria,16-4-4899318-4492441
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4815252,0,0,,0,,,consultoria,16-4-4815252-4419484
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4804259,0,0,,0,,,consultoria,16-4-4804259-4409724
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6178033,0,1,22176000,0,,,consultoria,17-12-6178033-5620399
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3482997,0,0,,0,,,consultoria,15-4-3482997-3286143
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-6612191,,,,,,,consultoria,17-13-6612191-6123578
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7473741,0,0,,1,437213758,,consultoria,17-4-7473741-7690637
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5363652,0,0,,1,1963205530,,consultoria,16-4-5363652-4894166
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3391502,0,1,335855161,0,,,consultoria,15-4-3391502-3197832
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6452411,0,0,,0,,,consultoria,17-4-6452411-5866476
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7787065,0,0,,0,,,consultoria,18-12-7787065-7069497
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7942363,0,0,,0,,,consultoria,18-4-7942363-7212678
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9387351,0,0,,0,,,consultoria,19-4-9387351-8542724
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-5989495,0,1,211000000,0,,,consultoria,17-12-5989495-5453334
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2667563,0,1,372492631,1,200000000,400000000,consultoria,14-12-2667563-2497438
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6978933,0,0,11116400,0,,486225600,consultoria,17-12-6978933-6338759
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9161137,0,1,21933333,0,10500000,21933,consultoria,19-12-9161137-8335589
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8297429,1,0,1039264,0,,,consultoria,18-4-8297429-7548123
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-15-8657604,0,0,,0,,0,consultoria,18-15-8657604-8070254
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-6960601,0,1,52077720,1,4147920,,consultoria,17-11-6960601-6446432
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5082431,0,0,,0,,0,consultoria,16-12-5082431-4647348
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7542292,0,0,13200000,0,,1144026466,consultoria,18-12-7542292-6853469
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3680438,1,0,3733750,0,,0,consultoria,15-4-3680438-3449454
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-15-2588289,0,0,  ,0,,0,consultoria,14-15-2588289-3362332
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8868257,0,0,  ,0,,0,consultoria,19-12-8868257-8067867
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8576574,0,0,  ,0,,0,consultoria,18-4-8576574-7803142
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-13-2800745,0,1,19692077,0,,20386112,consultoria,14-13-2800745-2743772
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5119021,0,1,1065000000,0,,0,consultoria,16-12-5119021-4677562
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9457112,0,0,1726551,0,,1729551600,consultoria,19-4-9457112-8606992
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2654790,0,0,  ,0,,44098000,consultoria,14-11-2654790-2849628
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6515454,1,1,180310732,1,,180310732,consultoria,17-4-6515454-5924126
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2752765,0,0,5838744,0,,1000646859,consultoria,14-4-2752765-2575412
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-7124313,0,0,423777,0,,10000000,consultoria,17-4-7124313-6793911
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4916249,0,0,  ,0,,98725366,consultoria,16-4-4916249-4508679
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6984818,0,1,1085000,0,,1085000,consultoria,17-4-6984818-6344413
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-7355302,0,0,1274000,0,67155000,1300000,consultoria,17-13-7355302-6780531
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3674733,0,0,,1,31001252,,consultoria,15-4-3674733-3444675
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5234454,0,1,494673380,0,,494673380,consultoria,16-12-5234454-5610259
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3749810,0,0,,1,27859139,,consultoria,15-4-3749810-3504778
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3551307,0,0,2412800,0,,2412800,consultoria,15-4-3551307-3346363
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4510414,0,0,1206400,0,,,consultoria,15-4-4510414-4142002
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2610983,0,0,1449900,0,,1449900,consultoria,14-4-2610983-2447905
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2655994,0,0,,1,15780000,,consultoria,14-4-2655994-2486708
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2639208,0,0,,1,51020000,,consultoria,14-4-2639208-2472699
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5339543,0,0,,1,6798000,,consultoria,16-4-5339543-4871584
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9105755,0,0,,1,,,consultoria,19-12-9105755-8322009
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9933637,0,0,,0,,,consultoria,19-12-9933637-9060176
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5409475,1,0,  ,0,,2017690000,consultoria,16-4-5409475-4935718
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9883988,0,0,,0,,,consultoria,19-4-9883988-9010123
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8844532,0,0,  ,0,,,consultoria,19-4-8844532-8045998
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10182678,0,1,3000000,0,,,consultoria,19-4-10182678-9303480
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4884557,1,0,,0,,60,consultoria,16-4-4884557-4583172
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-5995153,0,1,15000000,0,,,consultoria,17-4-5995153-5459228
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5770561,0,1,850000,0,,,consultoria,16-4-5770561-5252589
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7256777,0,1,5500000,0,,,consultoria,17-12-7256777-6593419
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2832270,0,1,120000000,0,,,consultoria,14-4-2832270-2652577
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7060497,1,1,24000000,0,,24000000,consultoria,17-12-7060497-6417169
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7683902,0,1,2400000000,0,,,consultoria,18-12-7683902-6979328
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5278842,1,0,,1,7.61E+11,1523433500,consultoria,16-4-5278842-6467780
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7954703,0,0,  ,0,,,consultoria,18-4-7954703-7226810
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9166014,0,0,,0,,,consultoria,19-4-9166014-8339887
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8440002,0,1,32000,0,,,consultoria,18-4-8440002-7678331
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8852314,1,0,2380000,0,,,consultoria,19-12-8852314-8053173
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8798820,0,0,,0,,,consultoria,18-4-8798820-7999909
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-8832259,0,0,,0,,,consultoria,19-4-8832259-9117368
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3280290,0,1,4785686,0,,,consultoria,15-4-3280290-3085216
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6896228,0,0,,1,4632861,,consultoria,17-12-6896228-6266006
https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9540867,0,0,,0,,,consultoria,19-4-9540867-8684111
